01-01-20,07:31:24,P 2,BDH-06,Buitenbrand afval/rommel Soestdijksekade,SGRAVH,157730
31-12-19,20:04:11,P 2,BDH-08,Buitenbrand afval/rommel Maartensdijklaan,SGRAVH,157730
31-12-19,20:02:27,P 1,BDH-08,Voertuigbrand Van der Neerstraat,SGRAVH,157830
31-12-19,19:58:24,P 1,BDH-06,Buitenbrand afval/rommel 's-Prinsensingel,MAASLD,156230
31-12-19,19:58:10,P 2,BDH-08,Buitenbrand container (afvalcontainer) Limastraat,SGRAVH,156831
31-12-19,19:55:16,P 2,BDH-05,Buitenbrand Roxenissestraat,ZOETMR,155330
31-12-19,19:54:50,P 2,BDH-08,Buitenbrand container (afvalcontainer) Jules Massenetstraat,SGRAVH,159635
31-12-19,19:52:54,P 2,BDH-05,Buitenbrand afval/rommel Meerzichtlaan,ZOETMR,155230
31-12-19,19:51:33,P 2,BDH-11,Buitenbrand container Datheenstraat,SGRAVH,159633
31-12-19,19:48:51,P 2,BDH-07,Buitenbrand afval/rommel Schokkerweg,SGRAVH,157130
31-12-19,19:47:52,P 1,BDH-06,Nacontrole brand Abeelstraat,SGRAVZ,156530
31-12-19,19:47:28,P 2,BDH-08,Buitenbrand Hemsterhuisstraat,SGRAVH,157230
31-12-19,19:47:05,P 1,BDH-07,Voertuigbrand Tesselschadelaan,SGRAVH,157730
31-12-19,19:44:48,P 2,BDH-07,Buitenbrand afval/rommel Engelenburgstraat,SGRAVH,159635
31-12-19,19:44:29,P 2,BDH-05,Buitenbrand afval/rommel Evertsenstraat,LEIDDM,159638
31-12-19,19:42:52,P 2,BDH-05,Buitenbrand container (kledingcontainer) Coop Hoefblad,LEIDDM,159637
31-12-19,19:42:07,P 1,BDH-09,Voertuigbrand Van der Neerstraat,SGRAVH,159632
31-12-19,19:41:38,P 2,BDH-05,Liftopsluiting Hendersonstraat,RIJSZH,155630
31-12-19,19:41:20,P 1,BDH-06,Buitenbrand container (kledingcontainer) Albert Heijn Keenenburgweg,SCHILD,156130
31-12-19,19:40:40,P 2,BDH-04,Buitenbrand afval/rommel 't Oekie Kloosterkade,DELFT,156531
31-12-19,19:37:38,P 2,Buitenbrand afval/rommel,Sytwinde,NOOTDP
31-12-19,19:36:33,P 2,BDH-05,Buitenbrand afval/rommel Sytwinde,NOOTDP,157430
31-12-19,19:36:14,P 2,BDH-07,Buitenbrand afval/rommel Weesperstraat,SGRAVH,159635
31-12-19,19:35:56,P 1,BDH-11,Buitenbrand berm/ruigte Lindelaan,DELFT,155430
31-12-19,19:34:32,P 2,BDH-07,Buitenbrand container Televisiestraat,SGRAVH,157630
31-12-19,19:33:44,P 1,BDH-15,Autom. brand OMS Stadscentrum Hart van 's-Gravenzande Pompe v Meerd,SGRAVZ,156530
31-12-19,19:32:12,P 1,BDH-10,Voertuigbrand Ketelstraat,SGRAVH,159636
31-12-19,19:31:36,P 2,BDH-08,Buitenbrand container (afvalcontainer) Jules Massenetstraat,SGRAVH,157730
31-12-19,19:30:09,P 1,BDH-12,Buitenbrand afval/rommel Noordweg,SGRAVH,157730
31-12-19,19:29:43,P 1,BDH-08,Buitenbrand container (afvalcontainer) Joubertplantsoen,SGRAVH,159635
31-12-19,19:25:48,P 2,BDH-05,Buitenbrand Ivoorkust,DELFT,155530
31-12-19,19:24:29,P 1,BDH-08,Buitenbrand afval/rommel Cilliersstraat Steijnlaan,SGRAVH,159635
31-12-19,19:23:13,P 2,BDH-09,Buitenbrand Coevordenstraat,SGRAVH,159632
31-12-19,19:20:29,P 2,BDH-11,Buitenbrand container (afvalcontainer) Chicagostraat,SGRAVH,159630
31-12-19,19:19:03,P 2,BDH-08,Buitenbrand container Bloemhofstraat,SGRAVH,157630
31-12-19,19:17:35,P 2,BDH-07,Buitenbrand afval/rommel Aldi Westduinweg,SGRAVH,157130
31-12-19,19:14:05,P 2,BDH-07,Buitenbrand afval/rommel Heeswijkplein,SGRAVH,157630
31-12-19,19:10:25,P 2,BDH-06,Buitenbrand afval/rommel Emmaplein,MONSTR,156530
31-12-19,19:10:24,P 1,BDH-10,Gebouwbrand Kepplerstraat,SGRAVH,157830
31-12-19,19:08:59,P 2,BDH-05,Buitenbrand afval/rommel Westerschelde,ZOETMR,155330
31-12-19,19:08:42,P 1,BDH-10,Gebouwbrand Kepplerstraat SGRAVH 157850 159591,159633,157630
31-12-19,19:08:33,P 2,BDH-06,Buitenbrand berm/ruigte Rubenslaan,MONSTR,156730
31-12-19,19:06:09,P 2,BDH-07,Buitenbrand afval/rommel Melis Stokelaan Riddersdreef,SGRAVH,159630
31-12-19,19:05:56,P 2,BDH-05,Buitenbrand container (afvalcontainer) Gerardus de Haenstraat,DELFT,159633
31-12-19,19:03:24,P 2,BDH-07,Buitenbrand afval/rommel Weesperstraat,SGRAVH,159634
31-12-19,19:02:28,P 2,BDH-07,Buitenbrand container Morgenzonlaan Beijersstraat,SGRAVH,159635
31-12-19,19:02:14,P 2,BDH-07,Buitenbrand container (afvalcontainer) Hart Nibbrigkade,SGRAVH,157230
31-12-19,19:01:11,P 2,BDH-12,Buitenbrand afval/rommel Heeswijkplein,SGRAVH,159631
31-12-19,19:00:25,P 2,BDH-07,Buitenbrand afval/rommel Escamplaan,SGRAVH,157730
31-12-19,18:59:46,P 2,BDH-07,Buitenbrand container Oude Kustlijn Steentijdsingel,SGRAVH,155630
31-12-19,18:59:14,P 2,BDH-05,Buitenbrand container (afvalcontainer) Agatha,LEIDDM,155130
31-12-19,18:53:13,P 2,BDH-11,Buitenbrand afval/rommel Rijswijkse Landingslaan,SGRAVH,155530
31-12-19,18:52:44,P 2,BDH-07,Buitenbrand container Regentesselaan,SGRAVH,157830
31-12-19,18:52:09,P 2,BDH-07,Buitenbrand afval/rommel Bokkefortpark,SGRAVH,159630
31-12-19,18:50:11,P 1,BDH-10,Autom. brand OMS International Criminal Court Oude Waalsdorperweg,SGRAVH,155130
31-12-19,18:49:39,P 2,BDH-05,Buitenbrand afval/rommel Rakkersveld,ZOETMR,155330
31-12-19,18:47:35,P 1,BDH-09,Brandgerucht Theresiastraat,SGRAVH,157230
31-12-19,18:44:54,P 1,BDH-08,Gebouwbrand Willem van Nieuwenhuizenlaan SGRAVH 155150 159591,157430,155630
31-12-19,18:43:05,P 2,BDH-07,Buitenbrand container Belgischeplein,SGRAVH,157130
31-12-19,18:39:09,P 2,BDH-07,Buitenbrand Wrightlaan,SGRAVH,157430
31-12-19,18:37:46,P 1,BDH-07,Voertuigbrand Withuysstraat,SGRAVH,157630
31-12-19,18:36:07,P 2,BDH-07,Buitenbrand afval/rommel Vredeoord,SGRAVH,157730
31-12-19,18:35:54,P 2,BDH-06,Buitenbrand afval/rommel Koningin Wilhelminalaan,DENHZH,156030
31-12-19,18:35:00,P 2,BDH-07,Buitenbrand container (afvalcontainer) Swammerdamstraat,SGRAVH,157630
31-12-19,18:32:56,P 2,BDH-07,Buitenbrand afval/rommel Teniersplantsoen,SGRAVH,157830
31-12-19,18:31:14,P 1,BDH-04,Ass. ambu (persoon op hoogte) Condorhorst LEIDEN,169192,157782
31-12-19,18:30:01,P 2,BDH-05,Buitenbrand Huis te Landelaan,RIJSZH,155630
31-12-19,18:28:57,P 2,BDH-05,Buitenbrand container Koningin Wilhelminalaan,LEIDDM,155130
31-12-19,18:21:16,P 1,BDH-05,Buitenbrand afval/rommel Monnikenbos,ZOETMR,155230
31-12-19,18:19:35,P 2,BDH-07,Buitenbrand afval/rommel Eerbeeklaan,SGRAVH,157830
31-12-19,18:17:24,P 2,BDH-09,Buitenbrand container Achter de Dijk,HONSDK,156430
31-12-19,18:17:10,P 2,BDH-07,Buitenbrand container Heliotrooplaan,SGRAVH,157730
31-12-19,18:16:05,P 2,BDH-07,Buitenbrand container Marktweg,SGRAVH,157630
31-12-19,18:15:10,P 2,BDH-08,Buitenbrand afval/rommel Zeekant,SGRAVH,157130
31-12-19,18:14:57,P 2,BDH-07,Buitenbrand afval/rommel Waterspinhof,SGRAVH,157430
31-12-19,18:12:46,P 2,BDH-06,Buitenbrand afval/rommel Helmstraat,MONSTR,156730
31-12-19,18:06:39,P 2,BDH-05,Buitenbrand container Klaroenstraat Clavecimbellaan,RIJSZH,155630
31-12-19,18:05:31,P 2,BDH-07,Buitenbrand container Koppelstokstraat Datheenstraat,SGRAVH,157130
31-12-19,18:03:35,P 2,BDH-06,Buitenbrand afval/rommel N222 Li - De Westlandroute 3,0,HONSDK,156630
31-12-19,18:02:44,P 2,BDH-07,Buitenbrand container (afvalcontainer) Valkenboskade Seringenstraat,SGRAVH,157830
31-12-19,17:51:35,P 1,BDH-15,Gebouwbrand Van Rijswijckschans ZOETMR 155250 159591,162236,155330
31-12-19,17:44:27,P 2,BDH-06,Buitenbrand container Hendrick de Keyserweg,DELFT,155530
31-12-19,17:42:59,P 2,BDH-05,Buitenbrand afval/rommel Tamboerijnlaan,RIJSZH,155630
31-12-19,17:42:07,P 2,BDH-07,Buitenbrand container Gooilaan Bussumsestraat,SGRAVH,157830
31-12-19,17:35:22,P 2,BDH-05,Buitenbrand afval/rommel Zalkerbos,ZOETMR,155230
31-12-19,17:25:09,P 2,BDH-06,Buitenbrand afval/rommel van Heuven Goedhartlaan,SGRAVZ,156530
31-12-19,17:23:31,P 2,BDH-06,Buitenbrand Patrijslaan,HONSDK,156630
31-12-19,17:23:15,P 2,BDH-07,Buitenbrand container (afvalcontainer) P.C. Valentinstraat,SGRAVH,157730
31-12-19,17:15:22,P 2,BDH-07,Buitenbrand container Graskopstraat,SGRAVH,157830
31-12-19,17:13:11,P 1,BDH-09,Autom. brand OMS Hoofdbureau van Politie Burgemeester Patijnlaan,SGRAVH,157230
31-12-19,17:04:30,P 1,BDH-05,Buitenbrand afval/rommel Akkerpad,ZOETMR,155330
31-12-19,16:58:48,P 2,BDH-07,Buitenbrand container Jules Massenetstraat,SGRAVH,157730
31-12-19,16:55:25,P 1,BDH-15,Voertuigbrand Tuindersweg Vrouwe Van Loonstraat,MAASDK,156330
31-12-19,16:50:54,P 2,BDH-07,Buitenbrand afval/rommel Dr. C. Hofstede de Grootstraat,SGRAVH,157730
31-12-19,16:49:54,P 1,BDH-09,Autom. brand OMS Hoofdbureau van Politie Burgemeester Patijnlaan,SGRAVH,157230
31-12-19,16:46:05,P 2,BDH-06,Buitenbrand Bovendijk,KWINTH,156630
31-12-19,16:44:48,P 2,BDH-06,Buitenbrand container (afvalcontainer) Mexicohof,DELFT,156130
31-12-19,16:41:40,P 2,BDH-05,Buitenbrand Castrop-Rauxellaan,DELFT,155630
31-12-19,16:39:43,P 2,BDH-07,Buitenbrand Hildo Kroplaan,SGRAVH,157730
31-12-19,16:36:09,P 2,BDH-05,Buitenbrand afval/rommel Woning Abtswoude,SCHILD,155530
31-12-19,16:35:14,P 2,BDH-05,Buitenbrand berm/ruigte Harnaskade,DENHZH,156030
31-12-19,16:33:35,P 2,BDH-08,Ass. ambu (afhijsen patient) Hilversumsestraat SGRAVH,157850,157830
31-12-19,16:32:07,P 1,BDH-05,Buitenbrand Sir Winston Churchillln,RIJSZH,155630
31-12-19,16:30:37,P 2,BDH-07,Buitenbrand Dallashof,SGRAVH,156830
31-12-19,16:22:57,P 1,Buitenbrand afval/rommel,Fazantenveld,ZOETMR
31-12-19,16:22:40,P 2,Buitenbrand afval/rommel,Fazantenveld,ZOETMR
31-12-19,16:21:01,P 2,BDH-05,Buitenbrand afval/rommel Fazantenveld,ZOETMR,155230
31-12-19,16:13:20,P 2,BDH-07,Buitenbrand container (afvalcontainer) De Luttestraat,SGRAVH,156231
31-12-19,16:12:42,P 2,BDH-05,Buitenbrand berm/ruigte van Vredenburchweg,RIJSZH,155630
31-12-19,16:08:25,P 2,BDH-07,Buitenbrand container Leyweg,SGRAVH,157630
31-12-19,16:05:03,P 2,BDH-05,Buitenbrand afval/rommel Windrecht Bovenkruier,SCHILD,156130
31-12-19,16:03:01,P 2,BDH-07,Buitenbrand afval/rommel Van St. Aldegondeplein,SGRAVH,157130
31-12-19,15:59:10,P 2,BDH-07,Buitenbrand container (afvalcontainer) Lijsterbesstraat,SGRAVH,157830
31-12-19,15:57:58,P 2,BDH-05,Buitenbrand afval/rommel RKDEO Sportparkweg,NOOTDP,157430
31-12-19,15:57:47,P 2,BDH-07,Buitenbrand container (afvalcontainer) New Yorksingel,SGRAVH,156830
31-12-19,15:57:03,P 1,BDH-09,Autom. brand OMS Villa Vroondaal Nederhoflaan,SGRAVH,156730
31-12-19,15:53:27,P 1,BDH-10,Buitenbrand Stieltjesstraat,SGRAVH,157630
31-12-19,15:53:24,P 2,BDH-05,Buitenbrand container Javalaan cypruslaan,ZOETMR,155330
31-12-19,15:53:07,P 2,BDH-07,Buitenbrand afval/rommel Nijkampvaart,SGRAVH,155630
31-12-19,15:51:39,P 1,BDH-09,Voertuigbrand Van der Vennestraat,SGRAVH,157830
31-12-19,15:48:35,P 1,BDH-08,Gebouwbrand Isabellaland,SGRAVH,155150
31-12-19,15:45:18,P 1,BDH-08,Gebouwbrand Isabellaland SGRAVH 157650 159591,155130,157230
31-12-19,15:43:46,P 2,BDH-15,Ass. ambu (afhijsen patient,tilassistentie) Landgoed Backershagen WASSNR,155150,155030
31-12-19,15:42:44,P 2,BDH-07,Buitenbrand container Van Leeuwenhoekstraat,SGRAVH,157630
31-12-19,15:41:24,P 2,BDH-07,Buitenbrand container (afvalcontainer) Jan Romeinstraat,SGRAVH,157730
31-12-19,15:37:48,P 2,BDH-07,Buitenbrand Delagoastraat,SGRAVH,157830
31-12-19,15:37:25,P 2,BDH-06,Buitenbrand Roelsplantsoen,WATERI,156830
31-12-19,15:35:33,P 2,BDH-05,Buitenbrand container (afvalcontainer) Strijplaan,RIJSZH,155630
31-12-19,15:33:44,P 2,BDH-05,Buitenbrand afval/rommel Florasingel,ZOETMR,155230
31-12-19,15:25:52,P 2,BDH-05,Buitenbrand container (afvalcontainer) Dokter Bakkerenlaan,NOOTDP,157430
31-12-19,15:14:35,P 2,BDH-05,Buitenbrand container (afvalcontainer) GGZ Delfland Sint Jorisweg,DELFT,155530
31-12-19,15:13:37,P 1,BDH-15,Autom. brand OMS Cardia Onderwatershof van Vredenburchweg,RIJSZH,155630
31-12-19,15:10:25,P 2,BDH-07,Buitenbrand container (afvalcontainer) Dalveen,SGRAVH,157730
31-12-19,15:09:42,P 2,BDH-08,Buitenbrand container (afvalcontainer) Athenesingel,SGRAVH,156830
31-12-19,14:52:20,P 2,BDH-07,Buitenbrand container Wachtumstraat Exloostraat,SGRAVH,157730
31-12-19,14:48:14,P 2,BDH-07,Buitenbrand container (afvalcontainer) Ahornstraat,SGRAVH,157130
31-12-19,14:46:03,P 1,BDH-08,Stank/Hinder. lucht (aardgas) (gaslucht) Baljuwdreef,SGRAVH,156830
31-12-19,14:45:35,P 2,BDH-05,Buitenbrand afval/rommel Brasserskade,DELFT,155630
31-12-19,14:36:07,P 2,BDH-06,Buitenbrand container (afvalcontainer) Populier Jasmijn,NAALDW,156430
31-12-19,14:30:25,P 2,BDH-07,Buitenbrand container Chicagostraat,SGRAVH,157730
31-12-19,14:28:42,P 2,BDH-05,Buitenbrand afval/rommel Surfpad,ZOETMR,155230
31-12-19,14:24:40,P 2,BDH-07,Buitenbrand afval/rommel Stuurmanstraat,SGRAVH,157130
31-12-19,14:16:59,P 1,BDH-05,Autom. brand OMS MOTN ingang G Jumbo Liguster,LEIDDM,155130
31-12-19,13:58:03,P 2,BDH-05,Wateroverlast Stichting Bouwkwaliteit Visseringlaan,RIJSZH,155630
31-12-19,13:55:44,P 2,BDH-05,Buitenbrand berm/ruigte Pelschans,ZOETMR,155330
31-12-19,13:51:24,P 1,BDH-08,Autom. brand OMS Huize Eykenburg Kruisbessenstraat,SGRAVH,157730
31-12-19,13:37:24,P 1,BDH-07,Ongeval wegvervoer letsel Melis Stokelaan Loevesteinlaan,SGRAVH,157630
31-12-19,13:02:41,P 2,BDH-05,Buitenbrand container (afvalcontainer) Isaac da Costalaan,DELFT,155530
31-12-19,12:55:34,P 2,BDH-05,Buitenbrand container Margrijhof,NOOTDP,157430
31-12-19,12:51:52,P 1,BDH-07,Autom. brand OMS International Criminal Court Oude Waalsdorperweg,SGRAVH,157230
31-12-19,12:47:16,P 2,BDH-06,Buitenbrand container (afvalcontainer) De Dintel,NAALDW,156630
31-12-19,12:46:14,P 2,BDH-08,Buitenbrand container (afvalcontainer) Vleutenstraat Abcoudestraat,SGRAVH,157730
31-12-19,12:45:04,P 1,BDH-10,Autom. brand OMS Ridderhof 1 Wildenborghstraat,SGRAVH,157630
31-12-19,12:18:50,P 2,BDH-06,Buitenbrand container (afvalcontainer) Slangekruid,MONSTR,156730
31-12-19,12:15:50,P 1,BDH-09,Ass. ambu (tilassistentie) Poortugaalstraat,ZOETMR,155330
31-12-19,12:05:14,P 1,BDH-08,Ass. ambu (afhijsen patient) De Savornin Lohmanlaan SGRAVH,157750,157730
31-12-19,12:03:57,P 2,BDH-07,Buitenbrand container (afvalcontainer) Jacob Schorerlaan,SGRAVH,155630
31-12-19,12:03:35,P 1,BDH-07,Autom. brand OMS HMC Westeinde Lijnbaan,SGRAVH,157830
31-12-19,12:01:22,P 1,BDH-04,Autom. brand OMS Ursulaland Ursulaland,SGRAVH,155130
31-12-19,12:00:39,P 2,BDH-03,Buitenbrand berm/ruigte Ghanastraat,DELFT,155530
31-12-19,11:57:31,P 2,BDH-02,Buitenbrand container (afvalcontainer) Anna Blamanplein,SGRAVH,157630
31-12-19,11:56:29,P 2,BDH-01,Buitenbrand afval/rommel Kerkenbos,ZOETMR,155230
31-12-19,11:12:31,P 1,BDH-04,Natuurbrand duin (Uitbr.: laag) Quick Boys Laan van Nieuw-Zuid KATWZH,161709,161730
31-12-19,10:35:47,P 1,BDH-03,Persoon te water Waterleliekade SGRAVH 155510 155150,159591,157430
31-12-19,10:27:35,P 2,BDH-02,Buitenbrand container Van der Kooijweg,RIJSZH,155630
31-12-19,10:17:25,P 2,BDH-01,Wateroverlast Lopikplein,SGRAVH,157770
31-12-19,09:32:01,P 2,BDH-02,Nacontrole brand Bisschopsberg,ZOETMR,155230
